id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
737_mz3_iin_sirius_880	C15H30N3O3S	[M + Na]+	Alkaloids	0.15996594727039337	Small peptides	0.2009848803281784	Piperidine alkaloids	0.05372553691267967	Alpha amino acids and derivatives	0.8029426336288452	Amino acids and derivatives	0.981745719909668	Amino acids, peptides, and analogues	0.980097234249115	Carboxylic acids and derivatives	0.9879612326622009	Organic acids and derivatives	0.9986348748207092	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Carbonyl compounds; Amines; Secondary amines; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
990_mz3_iin_sirius_1176	C21H44N2O3S2	[M - H2O + H]+	Fatty acids	0.5752137303352356	Fatty amides	0.29486459493637085	N-acyl amines	0.4401733875274658	Fatty Acyls	0.5800462365150452					Fatty Acyls	0.5800462365150452	Lipids and lipid-like molecules	0.675787091255188	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Thioethers; Carboxylic acids; Carbonyl compounds; Amines; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1226_mz3_iin_sirius_1452	C29H50O3S	[M - H4O2 + H]+	Terpenoids	0.7261015772819519	Steroids	0.705639660358429	Cholestane steroids	0.3591822683811188	3-hydroxysteroids	0.561723530292511	3-hydroxysteroids	0.561723530292511	Hydroxysteroids	0.4757254719734192	Steroids and steroid derivatives	0.66595458984375	Lipids and lipid-like molecules	0.8846572041511536	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organooxygen compounds; Thioethers; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; 3-hydroxysteroids; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
804_mz3_iin_sirius_959	C18H32O2	[M + H]+	Fatty acids	0.9958964586257935	Fatty Acids and Conjugates	0.7881457209587097	Unsaturated fatty acids	0.9807619452476501	Lineolic acids and derivatives	0.6959570050239563			Lineolic acids and derivatives	0.6959570050239563	Fatty Acyls	0.9990031123161316	Lipids and lipid-like molecules	0.9983689188957214	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1112_mz3_iin_sirius_1323	C20H34O2	[M + Na]+	Fatty acids	0.7008516788482666	Diterpenoids	0.5362540483474731	Labdane diterpenoids	0.38813456892967224	Fatty Acyls	0.7973793148994446					Fatty Acyls	0.7973793148994446	Lipids and lipid-like molecules	0.9685434103012085	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1045_mz3_iin_sirius_1253	C20H28O2	[M + Na]+	Terpenoids	0.738913893699646	Steroids	0.575893759727478	Estrane steroids	0.8482458591461182	Estrogens and derivatives	0.7797074317932129	Estrogens and derivatives	0.7797074317932129	Estrane steroids	0.6932650208473206	Steroids and steroid derivatives	0.5042687654495239	Lipids and lipid-like molecules	0.9291632175445557	Organic compounds; Lipids and lipid-like molecules; Phenanthrenes and derivatives; Ketones; Alcohols and polyols; Phenols; Steroids and steroid derivatives; Organooxygen compounds; Cyclic alcohols and derivatives; Estrane steroids; Secondary alcohols; Carbonyl compounds; 3-oxo delta-4-steroids; Delta-4-steroids; 17-hydroxysteroids; Estrogens and derivatives; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
925_mz3_iin_sirius_1095	C31H48O5	[M + H]+	Terpenoids	0.9958730340003967	Triterpenoids	0.9986649751663208	Oleanane triterpenoids	0.6109372973442078	Triterpenoids	0.9708550572395325			Triterpenoids	0.9708550572395325	Prenol lipids	0.9398369789123535	Lipids and lipid-like molecules	0.9890004396438599	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Carbonyl compounds; 12-hydroxysteroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
991_mz3_iin_sirius_1179	C22H30O3	[M + Na]+	Terpenoids	0.6532526612281799	Steroids	0.7651675343513489	Pregnane steroids	0.7146969437599182	3-oxo delta-4-steroids	0.6383374333381653	3-oxosteroids	0.4667876958847046	Oxosteroids	0.5856240391731262	Steroids and steroid derivatives	0.8396406769752502	Lipids and lipid-like molecules	0.9680004715919495	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Organooxygen compounds; Oxosteroids; Carbonyl compounds; 3-oxo delta-4-steroids; Delta-4-steroids; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
859_mz3_iin_sirius_1025	C33H38N2O8	[M + Na]+	Polyketides	0.6055981516838074	Macrolides	0.8741753101348877	Ansa macrolides	0.7053923606872559	Benzenoids	0.8390668630599976							Benzenoids	0.8390668630599976	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Lactams; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
672_mz3_iin_sirius_774	C34H64N2O11S	[M - H2O + H]+	Polyketides	0.8844095468521118	Linear polyketides	0.35440394282341003	Open-chain polyketides	0.3564109802246094	Aminosaccharides	0.5946387648582458	Aminosaccharides	0.5946387648582458	Carbohydrates and carbohydrate conjugates	0.9632879495620728	Organooxygen compounds	0.9999991655349731	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Polyols; Amines; Aminosaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
805_mz3_iin_sirius_960	C18H32O2	[M - H2O + H]+	Fatty acids	0.9881083369255066	Fatty Acids and Conjugates	0.9006320834159851	Unsaturated fatty acids	0.9980061650276184	Lineolic acids and derivatives	0.5394980311393738			Lineolic acids and derivatives	0.5394980311393738	Fatty Acyls	0.9888233542442322	Lipids and lipid-like molecules	0.9932644367218018	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
738_mz3_iin_sirius_881	C19H28O3	[M + H]+	Terpenoids	0.9596967101097107	Diterpenoids	0.47880494594573975	Norkaurane diterpenoids	0.3970581591129303	Prenol lipids	0.571304976940155					Prenol lipids	0.571304976940155	Lipids and lipid-like molecules	0.8631099462509155	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Tertiary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1227_mz3_iin_sirius_1453	C30H50O5	[M - H2O + H]+	Terpenoids	0.9992068409919739	Triterpenoids	0.9998570680618286	Oleanane triterpenoids	0.6860761642456055	Triterpenoids	0.9942001104354858			Triterpenoids	0.9942001104354858	Prenol lipids	0.9673672318458557	Lipids and lipid-like molecules	0.9940475225448608	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Triterpenoids; Secondary alcohols; Carbonyl compounds; 12-hydroxysteroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
926_mz3_iin_sirius_1096	C26H50N3O4S	[M + Na]+	Alkaloids	0.533739447593689	Diterpenoids	0.17756448686122894	Open-chain polyketides	0.08652399480342865	Alpha amino acids and derivatives	0.7525582909584045	Amino acids and derivatives	0.9734549522399902	Amino acids, peptides, and analogues	0.9733899235725403	Carboxylic acids and derivatives	0.9644855260848999	Organic acids and derivatives	0.9878091812133789	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Thioethers; Secondary alcohols; Carbonyl compounds; Amines; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1046_mz3_iin_sirius_1254	C15H36N2O7S	[M - H2O + H]+	Alkaloids	0.6180478930473328	Ornithine alkaloids	0.69631427526474	Polyamines	0.4413527548313141	Monosaccharides	0.547875702381134	Monosaccharides	0.547875702381134	Carbohydrates and carbohydrate conjugates	0.32126325368881226	Organooxygen compounds	0.9999616146087646	Organic oxygen compounds	1.0	Organic compounds; Organosulfur compounds; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Organic sulfuric acids and derivatives; Monoalkylamines; Sulfuric acid diamides; Monosaccharides; Secondary alcohols; Amines; Primary amines; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1114_mz3_iin_sirius_1325	C9H6O3	[M - H2O + H]+	Shikimates and Phenylpropanoids	0.7053337097167969	Phenolic acids (C6-C1)	0.25266510248184204	Chalcones	0.18904057145118713	Benzoyl derivatives	0.5465014576911926			Benzoyl derivatives	0.5465014576911926	Benzene and substituted derivatives	0.4984174072742462	Benzenoids	0.9885388016700745	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1167_mz3_iin_sirius_1385	C27H52O8	[M - H2O + H]+	Terpenoids	0.7313997745513916	Diterpenoids	0.873460054397583	Labdane diterpenoids	0.3371141254901886	Fatty alcohols	0.8239290714263916			Fatty alcohols	0.8239290714263916	Fatty Acyls	0.9343181252479553	Lipids and lipid-like molecules	0.9295023083686829	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Hydroxy fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Cyclic alcohols and derivatives; Fatty alcohols; Monosaccharides; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
673_mz3_iin_sirius_776	C11H14	[M + H]+	Terpenoids	0.9657184481620789	Monoterpenoids	0.6520501971244812	Guaiane sesquiterpenoids	0.4740009009838104	Azulenes	0.9896892309188843	Cyclic olefins	0.9904029369354248	Olefins	0.9970898628234863	Unsaturated hydrocarbons	1.0	Hydrocarbons	1.0	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Azulenes; Hydrocarbons; Olefins; Cyclic olefins; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Aromatic hydrocarbons; Chemical entities
1228_mz3_iin_sirius_1454	C29H48O2	[M + Na]+	Terpenoids	0.9980200529098511	Triterpenoids	0.9944942593574524	Oleanane triterpenoids	0.38869237899780273	Triterpenoids	0.9816224575042725			Triterpenoids	0.9816224575042725	Prenol lipids	0.9358788728713989	Lipids and lipid-like molecules	0.9572792053222656	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Primary alcohols; Organooxygen compounds; Cyclic alcohols and derivatives; Triterpenoids; Secondary alcohols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
860_mz3_iin_sirius_1026	C20H28O3	[M - H2O + H]+	Terpenoids	0.9991676807403564	Diterpenoids	0.99321049451828	Abietane diterpenoids	0.3189318776130676	Diterpenoids	0.9845085144042969			Diterpenoids	0.9845085144042969	Prenol lipids	0.9715483784675598	Lipids and lipid-like molecules	0.918600857257843	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Diterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1115_mz3_iin_sirius_1326	C9H10O3	[M - H2O + H]+	Shikimates and Phenylpropanoids	0.934209406375885	Phenolic acids (C6-C1)	0.33359602093696594	Simple phenolic acids	0.33790287375450134	Benzoic acids and derivatives	0.6918038129806519			Benzoic acids and derivatives	0.6918038129806519	Benzene and substituted derivatives	0.9856430888175964	Benzenoids	0.9997087121009827	Organic compounds; Alcohols and polyols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
806_mz3_iin_sirius_961	C19H26O2	[M - H2O + H]+	Terpenoids	0.9932910203933716	Steroids	0.6794204115867615	Androstane steroids	0.6883705258369446	Androgens and derivatives	0.8690240979194641	Androgens and derivatives	0.8690240979194641	Androstane steroids	0.8391239643096924	Steroids and steroid derivatives	0.8242783546447754	Lipids and lipid-like molecules	0.9762429594993591	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Organooxygen compounds; Oxosteroids; Cyclic alcohols and derivatives; Hydroxysteroids; Androgens and derivatives; Carbonyl compounds; Cyclic ketones; 17-oxosteroids; Androstane steroids; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities
